geo_type,region,transportation_type,alternative_name,sub-region,country,Date,Frequency
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-22,162.46
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-23,159.99
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-24,186.56
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-25,177.13
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-26,136.23
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-27,158.27
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-28,160.21
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-29,164.09
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-30,166.16
county,Cabarrus County,driving,NA,North Carolina,United States,2020-07-31,186.11
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-01,175.11
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-02,133.38
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-03,150.05
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-04,162.19
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-05,161
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-06,165.8
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-07,186.74
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-08,178.61
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-09,137.38
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-10,155.62
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-11,157.52
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-12,163.97
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-13,159.5
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-14,185.51
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-15,169.64
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-16,135.34
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-17,151.63
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-18,151.59
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-19,152.93
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-20,157.42
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-21,178.16
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-22,176.18
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-23,132.78
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-24,149.64
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-25,149.65
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-26,152.35
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-27,155.99
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-28,177.45
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-29,174.92
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-30,126.75
county,Cabarrus County,driving,NA,North Carolina,United States,2020-08-31,136.3
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-01,149.14
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-02,150.44
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-03,163.02
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-04,188.84
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-05,174.12
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-06,136.24
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-07,135.51
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-08,150.15
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-09,152.48
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-10,159.81
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-11,184.5
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-12,176.75
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-13,133.47
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-14,151.96
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-15,157.38
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-16,154.28
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-17,144.72
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-18,183.31
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-19,185.83
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-20,132.33
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-21,144.87
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-22,148.27
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-23,149.56
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-24,152.67
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-25,180.6
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-26,175.87
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-27,125.5
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-28,146.04
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-29,135.25
county,Cabarrus County,driving,NA,North Carolina,United States,2020-09-30,149.12
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-01,160.85
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-02,179.74
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-03,181.55
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-04,131.77
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-05,148.56
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-06,144.91
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-07,148.42
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-08,155.48
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-09,179.32
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-10,166.75
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-11,121.74
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-12,142.58
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-13,142.86
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-14,149.71
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-15,155.94
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-16,181.07
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-17,184.6
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-18,129.32
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-19,144.55
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-20,146.71
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-21,150.95
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-22,152.38
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-23,184.81
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-24,181.91
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-25,123.49
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-26,142.33
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-27,144.72
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-28,144.04
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-29,147.32
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-30,187.74
county,Cabarrus County,driving,NA,North Carolina,United States,2020-10-31,181.78
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-01,117.03
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-02,136.76
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-03,142.67
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-04,135.14
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-05,142.27
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-06,168.11
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-07,161.23
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-08,118.08
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-09,131.09
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-10,135.09
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-11,137.37
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-12,141.88
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-13,172.58
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-14,162.86
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-15,114.35
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-16,128.22
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-17,132.35
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-18,135.73
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-19,141.74
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-20,165.2
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-21,162.39
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-22,119.88
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-23,141.5
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-24,149.42
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-25,167.39
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-26,83.26
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-27,147.46
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-28,150.52
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-29,113.23
county,Cabarrus County,driving,NA,North Carolina,United States,2020-11-30,132.49
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-01,135.1
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-02,137.99
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-03,139.93
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-04,159.5
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-05,167.66
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-06,116.19
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-07,130.34
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-08,134.2
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-09,137.48
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-10,143.94
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-11,163.45
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-12,167.89
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-13,122.24
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-14,129.58
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-15,142.48
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-16,130.83
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-17,151.41
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-18,169.58
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-19,165.97
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-20,123
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-21,152.81
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-22,165.19
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-23,170.27
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-24,124.27
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-25,63.43
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-26,125.5
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-27,110.6
county,Cabarrus County,driving,NA,North Carolina,United States,2020-12-28,136.69
